snapshot,pair,base,quote,level_divergence_bp,revision_divergence_bp,context,primary_eligible,registered_full_g10,snapshot_date,next_return_percent
2023-05-31,EURNOK,EUR,NOK,-9.207305463145858,-34.179605047977425,BASE_DOVISH,True,False,2023-05-31,-2.535091577525029
2023-05-31,EURNZD,EUR,NZD,1.96582192864971,15.653784609773695,BASE_HAWKISH,True,False,2023-05-31,0.36464655703254195
2023-05-31,EURUSD,EUR,USD,58.196895091290415,1.599665840198515,BASE_HAWKISH,True,False,2023-05-31,1.698495516558093
2023-05-31,GBPNZD,GBP,NZD,25.08665760402514,5.994051799037564,BASE_HAWKISH,True,False,2023-05-31,1.0346716493445696
2023-05-31,NZDNOK,NZD,NOK,-11.173127391795568,-49.83338965775112,BASE_DOVISH,True,False,2023-05-31,-2.8997381345575715
2023-05-31,USDNOK,USD,NOK,-67.40420055443627,-35.779270888175944,BASE_DOVISH,True,False,2023-05-31,-4.233587094083123
2023-06-30,AUDCHF,AUD,CHF,60.085178691640415,35.99585612083892,BASE_HAWKISH,True,False,2023-06-30,-1.973151125712417
2023-06-30,EURAUD,EUR,AUD,-71.20111487500094,-28.532281538338403,BASE_DOVISH,True,False,2023-06-30,0.2314674847177456
2023-06-30,GBPAUD,GBP,AUD,-34.98480312037317,-15.436805459086074,BASE_DOVISH,True,False,2023-06-30,0.3048970568223788
2023-06-30,AUDUSD,AUD,USD,108.87524131329984,8.009512885346894,BASE_HAWKISH,True,False,2023-06-30,1.2030676004669634
2023-06-30,USDCAD,USD,CAD,-10.844619411554262,-24.07458481662608,BASE_DOVISH,True,False,2023-06-30,-0.39246361464892243
2023-06-30,GBPCHF,GBP,CHF,25.100375571267243,20.55905066175285,BASE_HAWKISH,True,False,2023-06-30,-1.6682540688900382
2023-06-30,CHFNOK,CHF,NOK,-31.231665924262916,-40.6038712269781,BASE_DOVISH,True,False,2023-06-30,-2.8342637861813005
2023-06-30,NZDCHF,NZD,CHF,23.066187391704183,43.61152008621493,BASE_HAWKISH,True,False,2023-06-30,-1.2645701092776718
2023-06-30,CHFSEK,CHF,SEK,-43.96697204985957,-36.711694399631064,BASE_DOVISH,True,False,2023-06-30,-0.10491723823398202
2023-06-30,EURGBP,EUR,GBP,-36.21631175462776,-13.095476079252329,BASE_DOVISH,True,False,2023-06-30,-0.07342957210463319
2023-06-30,EURNOK,EUR,NOK,-42.34760210762343,-33.14029664447757,BASE_DOVISH,True,False,2023-06-30,-4.575947427175972
2023-06-30,EURNZD,EUR,NZD,-34.1821235750647,-36.14794550371441,BASE_DOVISH,True,False,2023-06-30,-0.4771135317169996
2023-06-30,EURSEK,EUR,SEK,-55.08290823322009,-29.248119817130544,BASE_DOVISH,True,False,2023-06-30,-1.8466008792286535
2023-06-30,GBPNOK,GBP,NOK,-6.1312903529956735,-20.044820565225248,BASE_DOVISH,True,False,2023-06-30,-4.502517855071339
2023-06-30,GBPSEK,GBP,SEK,-18.866596478592328,-16.152643737878215,BASE_DOVISH,True,False,2023-06-30,-1.7731713071240203
2023-06-30,USDNOK,USD,NOK,-80.02172854592234,-12.617527991486067,BASE_DOVISH,True,False,2023-06-30,-6.0104825123606815
2023-06-30,NZDUSD,NZD,USD,71.8562500133636,15.625176850722902,BASE_HAWKISH,True,False,2023-06-30,1.9116486169017086
2023-06-30,USDSEK,USD,SEK,-92.757034671519,-8.725351164139035,BASE_DOVISH,True,False,2023-06-30,-3.2811359644133624
2023-07-31,AUDCAD,AUD,CAD,111.5001624459296,13.469540544184028,BASE_HAWKISH,True,False,2023-07-31,-1.04265794306823
2023-07-31,AUDCHF,AUD,CHF,72.50939540544289,12.424216713802467,BASE_HAWKISH,True,False,2023-07-31,-2.465684720821998
2023-07-31,AUDNZD,AUD,NZD,64.41063426046178,27.391642960525544,BASE_HAWKISH,True,False,2023-07-31,0.5966077965906078
2023-07-31,AUDSEK,AUD,SEK,22.14098725750071,6.022780615719867,BASE_HAWKISH,True,False,2023-07-31,0.06258805459281547
2023-07-31,AUDUSD,AUD,USD,114.32902557323456,5.4537842599347215,BASE_HAWKISH,True,False,2023-07-31,-3.5172886827912206
2023-07-31,CADCHF,CAD,CHF,-38.99076704048672,-1.0453238303815606,BASE_DOVISH,True,False,2023-07-31,-1.4230267777537682
2023-07-31,GBPCAD,GBP,CAD,77.70673000545791,14.660911224085513,BASE_HAWKISH,True,False,2023-07-31,1.1133159286636416
2023-07-31,CADNOK,CAD,NOK,-86.51983876802078,-17.34272963365269,BASE_DOVISH,True,False,2023-07-31,2.4523282718633004
2023-07-31,CADSEK,CAD,SEK,-89.35917518842889,-7.446759928464161,BASE_DOVISH,True,False,2023-07-31,1.1052459976610454
2023-07-31,GBPCHF,GBP,CHF,38.7159629649712,13.615587393703953,BASE_HAWKISH,True,False,2023-07-31,-0.3097108490901266
2023-07-31,CHFNOK,CHF,NOK,-47.529071727534046,-16.297405803271133,BASE_DOVISH,True,False,2023-07-31,3.8753550496170686
2023-07-31,CHFSEK,CHF,SEK,-50.36840814794217,-6.4014360980826,BASE_DOVISH,True,False,2023-07-31,2.5282727754148135
2023-07-31,GBPNOK,GBP,NOK,-8.813108762562852,-2.681818409567178,BASE_DOVISH,True,False,2023-07-31,3.565644200526942
2023-07-31,GBPNZD,GBP,NZD,30.617201819990093,28.58301364042703,BASE_HAWKISH,True,False,2023-07-31,2.7525816683224793
2023-07-31,GBPUSD,GBP,USD,80.53559313276287,6.645154939836207,BASE_HAWKISH,True,False,2023-07-31,-1.3613148110593492
2023-07-31,NZDNOK,NZD,NOK,-39.43031058255294,-31.264832049994208,BASE_DOVISH,True,False,2023-07-31,0.8130625322044627
2023-07-31,USDNOK,USD,NOK,-89.34870189532572,-9.326973349403385,BASE_DOVISH,True,False,2023-07-31,4.926959011586291
2023-07-31,NZDSEK,NZD,SEK,-42.269647002961065,-21.368862344805677,BASE_DOVISH,True,False,2023-07-31,-0.5340197419977923
2023-08-31,CADCHF,CAD,CHF,-45.5035842149625,-6.51281717447578,BASE_DOVISH,True,False,2023-08-31,4.296332823516304
2023-08-31,USDCAD,USD,CAD,-22.10207006615063,-19.273206938845675,BASE_DOVISH,True,False,2023-08-31,-0.8598589665079559
2023-08-31,NZDCHF,NZD,CHF,-15.74685459564341,-23.84561574062451,BASE_DOVISH,True,False,2023-08-31,4.7010521586184275
2023-08-31,USDCHF,USD,CHF,-67.60565428111313,-25.786024113321453,BASE_DOVISH,True,False,2023-08-31,3.4364738570083473
2023-08-31,GBPNOK,GBP,NOK,-12.415022875802396,-3.6019141132395447,BASE_DOVISH,True,False,2023-08-31,-3.7196189100764796
2023-08-31,GBPNZD,GBP,NZD,40.686475615422076,10.069273795431982,BASE_HAWKISH,True,False,2023-08-31,-4.677657979029667
2023-08-31,GBPSEK,GBP,SEK,6.326622095172438,17.979067278143415,BASE_HAWKISH,True,False,2023-08-31,-3.516374762194883
2023-08-31,GBPUSD,GBP,USD,92.5452753008918,12.009682168128926,BASE_HAWKISH,True,False,2023-08-31,-3.413079677419587
2023-08-31,NZDNOK,NZD,NOK,-53.101498491224476,-13.671187908671527,BASE_DOVISH,True,False,2023-08-31,0.9580390689531872
2023-08-31,NOKSEK,NOK,SEK,18.741644970974836,21.58098139138296,BASE_HAWKISH,True,False,2023-08-31,0.2032441478815965
2023-08-31,USDNOK,USD,NOK,-104.9602981766942,-15.61159628136847,BASE_DOVISH,True,False,2023-08-31,-0.30653923265689276
2023-08-31,NZDUSD,NZD,USD,51.85879968546972,1.9404083726969432,BASE_HAWKISH,True,False,2023-08-31,1.26457830161008
2023-09-30,AUDCHF,AUD,CHF,39.70434090237702,2.197044155733213,BASE_HAWKISH,True,False,2023-09-30,-3.0619330145605375
2023-09-30,GBPAUD,GBP,AUD,-40.03628236910847,-27.468606642243326,BASE_DOVISH,True,False,2023-09-30,1.3738994002708196
2023-09-30,AUDNOK,AUD,NOK,25.48323861424934,25.3305857631866,BASE_HAWKISH,True,False,2023-09-30,2.944339670440989
2023-09-30,AUDSEK,AUD,SEK,-1.5817840686763596,-20.47608189071394,BASE_DOVISH,True,False,2023-09-30,0.10717540015312599
2023-09-30,NZDCAD,NZD,CAD,34.96545386509553,5.208724245776441,BASE_HAWKISH,True,False,2023-09-30,-0.27400493751076116
2023-09-30,CADSEK,CAD,SEK,-73.5858847930067,-9.469301653437974,BASE_DOVISH,True,False,2023-09-30,-0.8263727559662404
2023-09-30,GBPCHF,GBP,CHF,-0.3319414667314504,-25.271562486510113,BASE_DOVISH,True,False,2023-09-30,-1.6880336142897177
2023-09-30,NZDCHF,NZD,CHF,2.66569404314221,18.41254863878562,BASE_HAWKISH,True,False,2023-09-30,-4.269486108190665
2023-09-30,CHFSEK,CHF,SEK,-41.28612497105338,-22.673126046447152,BASE_DOVISH,True,False,2023-09-30,3.169108414713663
2023-09-30,GBPNOK,GBP,NOK,-14.553043754859129,-2.138020879056725,BASE_DOVISH,True,False,2023-09-30,4.318239070711809
2023-09-30,GBPNZD,GBP,NZD,-2.9976355098736605,-43.68411112529573,BASE_DOVISH,True,False,2023-09-30,2.5814524939009473
2023-09-30,GBPSEK,GBP,SEK,-41.61806643778483,-47.944688532957265,BASE_DOVISH,True,False,2023-09-30,1.4810748004239456
2023-09-30,NOKSEK,NOK,SEK,-27.0650226829257,-45.80666765390054,BASE_DOVISH,True,False,2023-09-30,-2.8371642702878637
2023-09-30,NZDSEK,NZD,SEK,-38.62043092791117,-4.260577407661533,BASE_DOVISH,True,False,2023-09-30,-1.1003776934770015
