snapshot,pair,base,quote,level_divergence_bp,revision_divergence_bp,context,primary_eligible,registered_full_g10
2024-06-30,USDCAD,USD,CAD,13.75672523214304,10.795593602251238,BASE_HAWKISH,True,False
2024-06-30,GBPCHF,GBP,CHF,-33.61900581766102,-14.176065162242526,BASE_DOVISH,True,False
2024-06-30,CHFNOK,CHF,NOK,34.3103791767597,13.132380260645117,BASE_HAWKISH,True,False
2024-06-30,NZDCHF,NZD,CHF,-10.618167642986897,-3.488768306950803,BASE_DOVISH,True,False
2024-06-30,CHFSEK,CHF,SEK,35.150213352988594,5.724563088310813,BASE_HAWKISH,True,False
2024-06-30,USDCHF,USD,CHF,-18.647147554636582,-4.618177426092874,BASE_DOVISH,True,False
2024-06-30,GBPNOK,GBP,NOK,0.6913733590986837,-1.043684901597409,TRANSITION,False,False
2024-06-30,GBPNZD,GBP,NZD,-23.000838174674122,-10.687296855291724,BASE_DOVISH,True,False
2024-06-30,GBPSEK,GBP,SEK,1.5312075353275745,-8.451502073931714,TRANSITION,False,False
2024-06-30,GBPUSD,GBP,USD,-14.971858263024437,-9.557887736149652,BASE_DOVISH,True,False
2024-06-30,NZDNOK,NZD,NOK,23.692211533772806,9.643611953694315,BASE_HAWKISH,True,False
2024-06-30,NOKSEK,NOK,SEK,0.8398341762288908,-7.407817172334305,TRANSITION,False,False
2024-06-30,USDNOK,USD,NOK,15.66323162212312,8.514202834552243,BASE_HAWKISH,True,False
2024-06-30,NZDSEK,NZD,SEK,24.532045710001697,2.23579478136001,BASE_HAWKISH,True,False
2024-06-30,NZDUSD,NZD,USD,8.028979911649685,1.1294091191420712,BASE_HAWKISH,True,False
2024-06-30,USDSEK,USD,SEK,16.50306579835201,1.1063856622179387,BASE_HAWKISH,True,False
2024-07-31,AUDCAD,AUD,CAD,37.055385672760096,4.299145788765383,BASE_HAWKISH,True,False
2024-07-31,AUDCHF,AUD,CHF,2.2310931299616676,1.8787260327465738,BASE_HAWKISH,True,False
2024-07-31,GBPAUD,GBP,AUD,-35.41804392350362,-1.4466710086275008,BASE_DOVISH,True,False
2024-07-31,AUDNOK,AUD,NOK,40.794415572646386,6.131669298671593,BASE_HAWKISH,True,False
2024-07-31,AUDNZD,AUD,NZD,10.569450340705774,-0.40108439949621655,TRANSITION,False,False
2024-07-31,AUDSEK,AUD,SEK,47.20291309540852,11.700332645204828,BASE_HAWKISH,True,False
2024-07-31,AUDUSD,AUD,USD,24.02233817778536,5.022823525933685,BASE_HAWKISH,True,False
2024-07-31,CADCHF,CAD,CHF,-34.82429254279843,-2.420419756018809,BASE_DOVISH,True,False
2024-07-31,GBPCAD,GBP,CAD,1.6373417492564855,2.8524747801378822,BASE_HAWKISH,True,False
2024-07-31,CADNOK,CAD,NOK,3.7390298998862903,1.8325235099062098,BASE_HAWKISH,True,False
2024-07-31,NZDCAD,NZD,CAD,26.485935332054325,4.7002301882615996,BASE_HAWKISH,True,False
2024-07-31,CADSEK,CAD,SEK,10.147527422648416,7.401186856439445,BASE_HAWKISH,True,False
2024-07-31,USDCAD,USD,CAD,13.033047494974738,-0.7236777371683019,TRANSITION,False,False
2024-07-31,GBPCHF,GBP,CHF,-33.186950793541946,0.43205502411907304,TRANSITION,False,False
2024-07-31,CHFNOK,CHF,NOK,38.56332244268472,4.252943265925019,BASE_HAWKISH,True,False
2024-07-31,NZDCHF,NZD,CHF,-8.338357210744107,2.2798104322427903,TRANSITION,False,False
2024-07-31,CHFSEK,CHF,SEK,44.97181996544685,9.821606612458254,BASE_HAWKISH,True,False
2024-07-31,USDCHF,USD,CHF,-21.791245047823693,-3.144097493187111,BASE_DOVISH,True,False
2024-07-31,GBPNOK,GBP,NOK,5.376371649142776,4.684998290044092,BASE_HAWKISH,True,False
2024-07-31,GBPNZD,GBP,NZD,-24.84859358279784,-1.8477554081237173,BASE_DOVISH,True,False
2024-07-31,GBPSEK,GBP,SEK,11.784869171904901,10.253661636577327,BASE_HAWKISH,True,False
2024-07-31,GBPUSD,GBP,USD,-11.395705745718253,3.576152517306184,TRANSITION,False,False
2024-07-31,NZDNOK,NZD,NOK,30.224965231940615,6.532753698167809,BASE_HAWKISH,True,False
2024-07-31,NOKSEK,NOK,SEK,6.408497522762126,5.568663346533235,BASE_HAWKISH,True,False
2024-07-31,USDNOK,USD,NOK,16.77207739486103,1.108845772737908,BASE_HAWKISH,True,False
2024-07-31,NZDSEK,NZD,SEK,36.63346275470274,12.101417044701044,BASE_HAWKISH,True,False
2024-07-31,NZDUSD,NZD,USD,13.452887837079587,5.423907925429901,BASE_HAWKISH,True,False
2024-07-31,USDSEK,USD,SEK,23.180574917623154,6.677509119271143,BASE_HAWKISH,True,False
2024-08-31,AUDCAD,AUD,CAD,43.45381516099167,6.398429488231569,BASE_HAWKISH,True,False
2024-08-31,AUDCHF,AUD,CHF,6.933614237157004,4.702521107195336,BASE_HAWKISH,True,False
2024-08-31,GBPAUD,GBP,AUD,-46.330299791294365,-10.912255867790753,BASE_DOVISH,True,False
2024-08-31,AUDNOK,AUD,NOK,40.99166371927868,0.19724814663228862,BASE_HAWKISH,True,False
2024-08-31,AUDNZD,AUD,NZD,32.736539776635915,22.167089435930144,BASE_HAWKISH,True,False
2024-08-31,AUDSEK,AUD,SEK,46.090938870104885,-1.1119742253036282,TRANSITION,False,False
2024-08-31,AUDUSD,AUD,USD,27.557916469763917,3.535578291978558,BASE_HAWKISH,True,False
2024-08-31,CADCHF,CAD,CHF,-36.520200923834665,-1.695908381036233,BASE_DOVISH,True,False
2024-08-31,GBPCAD,GBP,CAD,-2.8764846303026985,-4.513826379559184,BASE_DOVISH,True,False
2024-08-31,CADNOK,CAD,NOK,-2.46215144171299,-6.2011813415992805,BASE_DOVISH,True,False
2024-08-31,NZDCAD,NZD,CAD,10.717275384355752,-15.768659947698573,TRANSITION,False,False
2024-08-31,CADSEK,CAD,SEK,2.6371237091132187,-7.510403713535197,TRANSITION,False,False
2024-08-31,USDCAD,USD,CAD,15.89589869122775,2.862851196253011,BASE_HAWKISH,True,False
2024-08-31,GBPCHF,GBP,CHF,-39.39668555413736,-6.209734760595417,BASE_DOVISH,True,False
2024-08-31,CHFNOK,CHF,NOK,34.058049482121675,-4.5052729605630475,TRANSITION,False,False
2024-08-31,NZDCHF,NZD,CHF,-25.802925539478913,-17.464568328734806,BASE_DOVISH,True,False
2024-08-31,CHFSEK,CHF,SEK,39.15732463294788,-5.814495332498964,TRANSITION,False,False
2024-08-31,USDCHF,USD,CHF,-20.624302232606915,1.1669428152167782,TRANSITION,False,False
2024-08-31,GBPNOK,GBP,NOK,-5.338636072015689,-10.715007721158464,BASE_DOVISH,True,False
2024-08-31,GBPNZD,GBP,NZD,-13.59376001465845,11.25483356813939,TRANSITION,False,False
2024-08-31,GBPSEK,GBP,SEK,-0.23936092118947982,-12.024230093094381,BASE_DOVISH,True,False
2024-08-31,GBPUSD,GBP,USD,-18.772383321530448,-7.376677575812195,BASE_DOVISH,True,False
2024-08-31,NZDNOK,NZD,NOK,8.255123942642761,-21.969841289297854,TRANSITION,False,False
2024-08-31,NOKSEK,NOK,SEK,5.099275150826209,-1.3092223719359168,TRANSITION,False,False
2024-08-31,USDNOK,USD,NOK,13.43374724951476,-3.3383301453462693,TRANSITION,False,False
2024-08-31,NZDSEK,NZD,SEK,13.35439909346897,-23.27906366123377,TRANSITION,False,False
2024-08-31,NZDUSD,NZD,USD,-5.178623306871998,-18.631511143951585,BASE_DOVISH,True,False
2024-08-31,USDSEK,USD,SEK,18.53302240034097,-4.647552517282186,TRANSITION,False,False
2024-09-30,AUDCAD,AUD,CAD,42.36179840880702,-1.0920167521846498,TRANSITION,False,False
2024-09-30,AUDCHF,AUD,CHF,8.668650603383508,1.7350363662265043,BASE_HAWKISH,True,False
2024-09-30,GBPAUD,GBP,AUD,-42.30561599541461,4.0246837958797546,TRANSITION,False,False
2024-09-30,AUDNOK,AUD,NOK,42.62848873602886,1.636825016750178,BASE_HAWKISH,True,False
2024-09-30,AUDNZD,AUD,NZD,33.056422187724955,0.31988241108903814,BASE_HAWKISH,True,False
2024-09-30,AUDSEK,AUD,SEK,53.12985337288323,7.038914502778345,BASE_HAWKISH,True,False
2024-09-30,AUDUSD,AUD,USD,48.98951563251586,21.431599162751944,BASE_HAWKISH,True,False
2024-09-30,CADCHF,CAD,CHF,-33.69314780542351,2.827053118411154,TRANSITION,False,False
2024-09-30,GBPCAD,GBP,CAD,0.05618241339240626,2.932667043695105,BASE_HAWKISH,True,False
2024-09-30,CADNOK,CAD,NOK,0.2666903272218377,2.728841768934828,BASE_HAWKISH,True,False
2024-09-30,NZDCAD,NZD,CAD,9.305376221082064,-1.411899163273688,TRANSITION,False,False
2024-09-30,CADSEK,CAD,SEK,10.768054964076214,8.130931254962995,BASE_HAWKISH,True,False
2024-09-30,USDCAD,USD,CAD,-6.627717223708842,-22.52361591493659,BASE_DOVISH,True,False
2024-09-30,GBPCHF,GBP,CHF,-33.6369653920311,5.759720162106259,TRANSITION,False,False
2024-09-30,CHFNOK,CHF,NOK,33.959838132645345,-0.09821134947632615,TRANSITION,False,False
2024-09-30,NZDCHF,NZD,CHF,-24.387771584341447,1.4151539551374661,TRANSITION,False,False
2024-09-30,CHFSEK,CHF,SEK,44.46120276949972,5.303878136551841,BASE_HAWKISH,True,False
2024-09-30,USDCHF,USD,CHF,-40.32086502913235,-19.696562796525438,BASE_DOVISH,True,False
2024-09-30,GBPNOK,GBP,NOK,0.322872740614244,5.661508812629933,BASE_HAWKISH,True,False
2024-09-30,GBPNZD,GBP,NZD,-9.249193807689657,4.344566206968793,TRANSITION,False,False
2024-09-30,GBPSEK,GBP,SEK,10.82423737746862,11.0635982986581,BASE_HAWKISH,True,False
2024-09-30,GBPUSD,GBP,USD,6.6838996371012485,25.456282958631697,BASE_HAWKISH,True,False
2024-09-30,NZDNOK,NZD,NOK,9.572066548303901,1.31694260566114,BASE_HAWKISH,True,False
2024-09-30,NOKSEK,NOK,SEK,10.501364636854376,5.402089486028167,BASE_HAWKISH,True,False
2024-09-30,USDNOK,USD,NOK,-6.3610268964870045,-19.794774146001764,BASE_DOVISH,True,False
2024-09-30,NZDSEK,NZD,SEK,20.073431185158277,6.719032091689307,BASE_HAWKISH,True,False
2024-09-30,NZDUSD,NZD,USD,15.933093444790906,21.111716751662904,BASE_HAWKISH,True,False
2024-09-30,USDSEK,USD,SEK,4.140337740367372,-14.392684659973597,TRANSITION,False,False
2024-10-31,AUDCAD,AUD,CAD,58.67006162886352,16.3082632200565,BASE_HAWKISH,True,False
2024-10-31,AUDCHF,AUD,CHF,13.972359768944884,5.303709165561376,BASE_HAWKISH,True,False
2024-10-31,GBPAUD,GBP,AUD,-41.797986098584346,0.5076298968302702,TRANSITION,False,False
2024-10-31,AUDNOK,AUD,NOK,35.82540401894717,-6.803084717081685,TRANSITION,False,False
2024-10-31,AUDNZD,AUD,NZD,50.53705605223362,17.480633864508665,BASE_HAWKISH,True,False
2024-10-31,AUDSEK,AUD,SEK,62.51048405996514,9.3806306870819,BASE_HAWKISH,True,False
2024-10-31,AUDUSD,AUD,USD,50.05023645895952,1.060720826443653,BASE_HAWKISH,True,False
2024-10-31,CADCHF,CAD,CHF,-44.69770185991864,-11.004554054495124,BASE_DOVISH,True,False
2024-10-31,GBPCAD,GBP,CAD,16.872075530279176,16.81589311688677,BASE_HAWKISH,True,False
2024-10-31,CADNOK,CAD,NOK,-22.844657609916347,-23.111347937138184,BASE_DOVISH,True,False
2024-10-31,NZDCAD,NZD,CAD,8.133005576629898,-1.1723706444521653,TRANSITION,False,False
2024-10-31,CADSEK,CAD,SEK,3.840422431101615,-6.927632532974599,TRANSITION,False,False
2024-10-31,USDCAD,USD,CAD,8.619825169904004,15.247542393612846,BASE_HAWKISH,True,False
2024-10-31,GBPCHF,GBP,CHF,-27.82562632963946,5.811339062391646,TRANSITION,False,False
2024-10-31,CHFNOK,CHF,NOK,21.853044250002288,-12.10679388264306,TRANSITION,False,False
2024-10-31,NZDCHF,NZD,CHF,-36.56469628328874,-12.176924698947289,BASE_DOVISH,True,False
2024-10-31,CHFSEK,CHF,SEK,48.53812429102025,4.076921521520525,BASE_HAWKISH,True,False
2024-10-31,USDCHF,USD,CHF,-36.077876690014634,4.242988339117723,TRANSITION,False,False
2024-10-31,GBPNOK,GBP,NOK,-5.972582079637171,-6.295454820251415,BASE_DOVISH,True,False
2024-10-31,GBPNZD,GBP,NZD,8.739069953649278,17.988263761338935,BASE_HAWKISH,True,False
2024-10-31,GBPSEK,GBP,SEK,20.71249796138079,9.88826058391217,BASE_HAWKISH,True,False
2024-10-31,GBPUSD,GBP,USD,8.252250360375172,1.568350723273923,BASE_HAWKISH,True,False
2024-10-31,NZDNOK,NZD,NOK,-14.711652033286448,-24.28371858159035,BASE_DOVISH,True,False
2024-10-31,NOKSEK,NOK,SEK,26.68508004101796,16.183715404163586,BASE_HAWKISH,True,False
2024-10-31,USDNOK,USD,NOK,-14.224832440012342,-7.863805543525338,BASE_DOVISH,True,False
2024-10-31,NZDSEK,NZD,SEK,11.973428007731513,-8.100003177426764,TRANSITION,False,False
2024-10-31,NZDUSD,NZD,USD,-0.48681959327410596,-16.419913038065012,BASE_DOVISH,True,False
2024-10-31,USDSEK,USD,SEK,12.46024760100562,8.319909860638248,BASE_HAWKISH,True,False
2024-11-30,AUDCAD,AUD,CAD,49.84588857187982,-8.8241730569837,TRANSITION,False,False
2024-11-30,AUDCHF,AUD,CHF,3.5185091950455387,-10.453850573899345,TRANSITION,False,False
2024-11-30,GBPAUD,GBP,AUD,-30.690142282435133,11.10784381614921,TRANSITION,False,False
2024-11-30,AUDNOK,AUD,NOK,27.28695265816871,-8.538451360778463,TRANSITION,False,False
2024-11-30,AUDNZD,AUD,NZD,57.00460827969544,6.46755222746182,BASE_HAWKISH,True,False
2024-11-30,AUDSEK,AUD,SEK,55.627315657138574,-6.883168402826559,TRANSITION,False,False
2024-11-30,AUDUSD,AUD,USD,42.34191814543389,-7.708318313525627,TRANSITION,False,False
2024-11-30,CADCHF,CAD,CHF,-46.32737937683428,-1.6296775169156454,BASE_DOVISH,True,False
2024-11-30,GBPCAD,GBP,CAD,19.155746289444686,2.28367075916551,BASE_HAWKISH,True,False
2024-11-30,CADNOK,CAD,NOK,-22.55893591371111,0.28572169620523624,TRANSITION,False,False
2024-11-30,NZDCAD,NZD,CAD,-7.158719707815621,-15.29172528444552,BASE_DOVISH,True,False
2024-11-30,CADSEK,CAD,SEK,5.7814270852587555,1.9410046541571404,BASE_HAWKISH,True,False
2024-11-30,USDCAD,USD,CAD,7.503970426445932,-1.1158547434580726,TRANSITION,False,False
2024-11-30,GBPCHF,GBP,CHF,-27.171633087389594,0.6539932422498644,TRANSITION,False,False
2024-11-30,CHFNOK,CHF,NOK,23.76844346312317,1.9153992131208817,BASE_HAWKISH,True,False
2024-11-30,NZDCHF,NZD,CHF,-53.4860990846499,-16.921402801361165,BASE_DOVISH,True,False
2024-11-30,CHFSEK,CHF,SEK,52.108806462093035,3.570682171072786,BASE_HAWKISH,True,False
2024-11-30,USDCHF,USD,CHF,-38.82340895038835,-2.745532260373718,BASE_DOVISH,True,False
2024-11-30,GBPNOK,GBP,NOK,-3.4031896242664246,2.569392455370746,TRANSITION,False,False
2024-11-30,GBPNZD,GBP,NZD,26.314465997260307,17.57539604361103,BASE_HAWKISH,True,False
2024-11-30,GBPSEK,GBP,SEK,24.93717337470344,4.22467541332265,BASE_HAWKISH,True,False
2024-11-30,GBPUSD,GBP,USD,11.651775862998754,3.3995255026235824,BASE_HAWKISH,True,False
2024-11-30,NZDNOK,NZD,NOK,-29.71765562152673,-15.006003588240283,BASE_DOVISH,True,False
2024-11-30,NOKSEK,NOK,SEK,28.340362998969866,1.6552829579519042,BASE_HAWKISH,True,False
2024-11-30,USDNOK,USD,NOK,-15.054965487265179,-0.8301330472528363,BASE_DOVISH,True,False
2024-11-30,NZDSEK,NZD,SEK,-1.3772926225568654,-13.350720630288379,BASE_DOVISH,True,False
2024-11-30,NZDUSD,NZD,USD,-14.662690134261553,-14.175870540987447,BASE_DOVISH,True,False
2024-11-30,USDSEK,USD,SEK,13.285397511704687,0.8251499106990678,BASE_HAWKISH,True,False
2024-12-31,AUDCAD,AUD,CAD,49.92533407020332,0.07944549832350134,BASE_HAWKISH,True,False
2024-12-31,AUDCHF,AUD,CHF,6.4397669181938255,2.921257723148287,BASE_HAWKISH,True,False
2024-12-31,GBPAUD,GBP,AUD,-23.337672527550758,7.352469754884375,TRANSITION,False,False
2024-12-31,AUDNOK,AUD,NOK,30.583942921827912,3.296990263659204,BASE_HAWKISH,True,False
2024-12-31,AUDNZD,AUD,NZD,58.93803020443819,1.9334219247427527,BASE_HAWKISH,True,False
2024-12-31,AUDSEK,AUD,SEK,56.730543076092914,1.10322741895434,BASE_HAWKISH,True,False
2024-12-31,AUDUSD,AUD,USD,25.27317519325365,-17.068742952180237,TRANSITION,False,False
2024-12-31,CADCHF,CAD,CHF,-43.485567152009494,2.8418122248247855,TRANSITION,False,False
2024-12-31,GBPCAD,GBP,CAD,26.58766154265256,7.431915253207876,BASE_HAWKISH,True,False
2024-12-31,CADNOK,CAD,NOK,-19.341391148375408,3.2175447653357026,TRANSITION,False,False
2024-12-31,NZDCAD,NZD,CAD,-9.012696134234872,-1.8539764264192513,BASE_DOVISH,True,False
2024-12-31,CADSEK,CAD,SEK,6.805209005889594,1.0237819206308387,BASE_HAWKISH,True,False
2024-12-31,USDCAD,USD,CAD,24.65215887694967,17.14818845050374,BASE_HAWKISH,True,False
2024-12-31,GBPCHF,GBP,CHF,-16.897905609356933,10.273727478032662,TRANSITION,False,False
2024-12-31,CHFNOK,CHF,NOK,24.144176003634087,0.3757325405109171,BASE_HAWKISH,True,False
2024-12-31,NZDCHF,NZD,CHF,-52.49826328624437,0.9878357984055341,TRANSITION,False,False
2024-12-31,CHFSEK,CHF,SEK,50.29077615789909,-1.8180303041939467,TRANSITION,False,False
2024-12-31,USDCHF,USD,CHF,-18.833408275059824,19.990000675328524,TRANSITION,False,False
2024-12-31,GBPNOK,GBP,NOK,7.246270394277154,10.649460018543579,BASE_HAWKISH,True,False
2024-12-31,GBPNZD,GBP,NZD,35.600357676887434,9.285891679627127,BASE_HAWKISH,True,False
2024-12-31,GBPSEK,GBP,SEK,33.392870548542156,8.455697173838715,BASE_HAWKISH,True,False
2024-12-31,GBPUSD,GBP,USD,1.9355026657028915,-9.716273197295862,TRANSITION,False,False
2024-12-31,NZDNOK,NZD,NOK,-28.35408728261028,1.3635683389164512,TRANSITION,False,False
2024-12-31,NOKSEK,NOK,SEK,26.146600154265002,-2.193762844704864,TRANSITION,False,False
2024-12-31,USDNOK,USD,NOK,5.3107677285742625,20.36573321583944,BASE_HAWKISH,True,False
2024-12-31,NZDSEK,NZD,SEK,-2.207487128345278,-0.8301945057884126,BASE_DOVISH,True,False
2024-12-31,NZDUSD,NZD,USD,-33.66485501118454,-19.00216487692299,BASE_DOVISH,True,False
2024-12-31,USDSEK,USD,SEK,31.457367882839264,18.171970371134577,BASE_HAWKISH,True,False
2025-01-31,AUDCAD,AUD,CAD,36.575364444476904,-13.349969625726416,TRANSITION,False,False
2025-01-31,AUDCHF,AUD,CHF,9.850009584453254,3.4102426662594283,BASE_HAWKISH,True,False
2025-01-31,GBPAUD,GBP,AUD,-20.08796781261271,3.249704714938048,TRANSITION,False,False
2025-01-31,AUDNOK,AUD,NOK,32.8785641510424,2.294621229214485,BASE_HAWKISH,True,False
2025-01-31,AUDNZD,AUD,NZD,34.35459148984299,-24.583438714595204,TRANSITION,False,False
2025-01-31,AUDSEK,AUD,SEK,54.04974635037456,-2.680796725718352,TRANSITION,False,False
2025-01-31,AUDUSD,AUD,USD,26.712915293537634,1.4397401002839842,BASE_HAWKISH,True,False
2025-01-31,CADCHF,CAD,CHF,-26.72535486002365,16.760212291985845,TRANSITION,False,False
2025-01-31,GBPCAD,GBP,CAD,16.487396631864193,-10.100264910788368,TRANSITION,False,False
2025-01-31,CADNOK,CAD,NOK,-3.6968002934345066,15.644590854940901,TRANSITION,False,False
2025-01-31,NZDCAD,NZD,CAD,2.220772954633915,11.233469088868787,BASE_HAWKISH,True,False
2025-01-31,CADSEK,CAD,SEK,17.47438190589766,10.669172900008064,BASE_HAWKISH,True,False
2025-01-31,USDCAD,USD,CAD,9.86244915093927,-14.7897097260104,TRANSITION,False,False
2025-01-31,GBPCHF,GBP,CHF,-10.237958228159457,6.659947381197476,TRANSITION,False,False
2025-01-31,CHFNOK,CHF,NOK,23.028554566589143,-1.1156214370449433,TRANSITION,False,False
2025-01-31,NZDCHF,NZD,CHF,-24.504581905389735,27.993681380854632,TRANSITION,False,False
2025-01-31,CHFSEK,CHF,SEK,44.19973676592131,-6.09103939197778,TRANSITION,False,False
2025-01-31,USDCHF,USD,CHF,-16.86290570908438,1.970502565975444,TRANSITION,False,False
2025-01-31,GBPNOK,GBP,NOK,12.790596338429687,5.544325944152533,BASE_HAWKISH,True,False
2025-01-31,GBPNZD,GBP,NZD,14.266623677230278,-21.333733999657156,TRANSITION,False,False
2025-01-31,GBPSEK,GBP,SEK,33.96177853776185,0.5689079892196958,BASE_HAWKISH,True,False
2025-01-31,GBPUSD,GBP,USD,6.624947480924924,4.689444815222032,BASE_HAWKISH,True,False
2025-01-31,NZDNOK,NZD,NOK,-1.4760273388005913,26.87805994380969,TRANSITION,False,False
2025-01-31,NOKSEK,NOK,SEK,21.171182199332165,-4.975417954932837,TRANSITION,False,False
2025-01-31,USDNOK,USD,NOK,6.165648857504763,0.8548811289305007,BASE_HAWKISH,True,False
2025-01-31,NZDSEK,NZD,SEK,19.695154860531574,21.90264198887685,BASE_HAWKISH,True,False
2025-01-31,NZDUSD,NZD,USD,-7.6416761963053546,26.023178814879188,TRANSITION,False,False
2025-01-31,USDSEK,USD,SEK,27.336831056836928,-4.120536826002336,TRANSITION,False,False
2025-02-28,AUDCAD,AUD,CAD,23.76491054242681,-12.810453902050092,TRANSITION,False,False
2025-02-28,AUDCHF,AUD,CHF,-0.7242582752390163,-10.57426785969227,BASE_DOVISH,True,False
2025-02-28,GBPAUD,GBP,AUD,-0.9340343699384164,19.153933442674294,TRANSITION,False,False
2025-02-28,AUDNOK,AUD,NOK,14.363726169156287,-18.51483798188611,TRANSITION,False,False
2025-02-28,AUDNZD,AUD,NZD,10.193788140705848,-24.16080334913714,TRANSITION,False,False
2025-02-28,AUDSEK,AUD,SEK,29.719548819917726,-24.330197530456836,TRANSITION,False,False
2025-02-28,AUDUSD,AUD,USD,-3.6605300019322584,-30.373445295469892,BASE_DOVISH,True,False
2025-02-28,CADCHF,CAD,CHF,-24.489168817665828,2.236186042357822,TRANSITION,False,False
2025-02-28,GBPCAD,GBP,CAD,22.830876172488395,6.343479540624202,BASE_HAWKISH,True,False
2025-02-28,CADNOK,CAD,NOK,-9.401184373270524,-5.704384079836018,BASE_DOVISH,True,False
2025-02-28,NZDCAD,NZD,CAD,13.571122401720963,11.350349447087048,BASE_HAWKISH,True,False
2025-02-28,CADSEK,CAD,SEK,5.954638277490915,-11.519743628406744,TRANSITION,False,False
2025-02-28,USDCAD,USD,CAD,27.42544054435907,17.5629913934198,BASE_HAWKISH,True,False
2025-02-28,GBPCHF,GBP,CHF,-1.6582926451774327,8.579665582982024,TRANSITION,False,False
2025-02-28,CHFNOK,CHF,NOK,15.087984444395303,-7.94057012219384,TRANSITION,False,False
2025-02-28,NZDCHF,NZD,CHF,-10.918046415944865,13.58653548944487,TRANSITION,False,False
2025-02-28,CHFSEK,CHF,SEK,30.443807095156743,-13.755929670764566,TRANSITION,False,False
2025-02-28,USDCHF,USD,CHF,2.936271726693242,19.799177435777622,BASE_HAWKISH,True,False
2025-02-28,GBPNOK,GBP,NOK,13.42969179921787,0.6390954607881838,BASE_HAWKISH,True,False
2025-02-28,GBPNZD,GBP,NZD,9.259753770767432,-5.006869906462846,TRANSITION,False,False
2025-02-28,GBPSEK,GBP,SEK,28.78551444997931,-5.176264087782542,TRANSITION,False,False
2025-02-28,GBPUSD,GBP,USD,-4.594564371870675,-11.219511852795598,BASE_DOVISH,True,False
2025-02-28,NZDNOK,NZD,NOK,4.169938028450439,5.64596536725103,BASE_HAWKISH,True,False
2025-02-28,NOKSEK,NOK,SEK,15.35582265076144,-5.815359548570726,TRANSITION,False,False
2025-02-28,USDNOK,USD,NOK,18.024256171088545,11.858607313583782,BASE_HAWKISH,True,False
2025-02-28,NZDSEK,NZD,SEK,19.525760679211878,-0.16939418131969575,TRANSITION,False,False
2025-02-28,NZDUSD,NZD,USD,-13.854318142638107,-6.212641946332752,BASE_DOVISH,True,False
2025-02-28,USDSEK,USD,SEK,33.380078821849985,6.0432477650130565,BASE_HAWKISH,True,False
2025-03-31,AUDCAD,AUD,CAD,6.014632514338125,-17.750278028088687,TRANSITION,False,False
2025-03-31,AUDCHF,AUD,CHF,-16.371187659603933,-15.646929384364917,BASE_DOVISH,True,False
2025-03-31,GBPAUD,GBP,AUD,4.8772918581286575,5.811326228067074,BASE_HAWKISH,True,False
2025-03-31,AUDNOK,AUD,NOK,-5.1963127871951045,-19.56003895635139,BASE_DOVISH,True,False
2025-03-31,AUDNZD,AUD,NZD,11.047689619089844,0.853901478383996,BASE_HAWKISH,True,False
2025-03-31,AUDSEK,AUD,SEK,25.660118461323762,-4.059430358593964,TRANSITION,False,False
2025-03-31,AUDUSD,AUD,USD,-15.307860747948737,-11.647330746016479,BASE_DOVISH,True,False
2025-03-31,CADCHF,CAD,CHF,-22.385820173942058,2.10334864372377,TRANSITION,False,False
2025-03-31,GBPCAD,GBP,CAD,10.891924372466782,-11.938951800021613,TRANSITION,False,False
2025-03-31,CADNOK,CAD,NOK,-11.21094530153323,-1.8097609282627047,BASE_DOVISH,True,False
2025-03-31,NZDCAD,NZD,CAD,-5.03305710475172,-18.604179506472683,BASE_DOVISH,True,False
2025-03-31,CADSEK,CAD,SEK,19.645485946985637,13.690847669494723,BASE_HAWKISH,True,False
2025-03-31,USDCAD,USD,CAD,21.322493262286862,-6.102947282072208,TRANSITION,False,False
2025-03-31,GBPCHF,GBP,CHF,-11.493895801475276,-9.835603156297843,BASE_DOVISH,True,False
2025-03-31,CHFNOK,CHF,NOK,11.174874872408829,-3.9131095719864746,TRANSITION,False,False
2025-03-31,NZDCHF,NZD,CHF,-27.418877278693778,-16.500830862748913,BASE_DOVISH,True,False
2025-03-31,CHFSEK,CHF,SEK,42.031306120927695,11.587499025770953,BASE_HAWKISH,True,False
2025-03-31,USDCHF,USD,CHF,-1.0633269116551958,-3.999598638348438,BASE_DOVISH,True,False
2025-03-31,GBPNOK,GBP,NOK,-0.31902092906644697,-13.748712728284318,BASE_DOVISH,True,False
2025-03-31,GBPNZD,GBP,NZD,15.924981477218502,6.66522770645107,BASE_HAWKISH,True,False
2025-03-31,GBPSEK,GBP,SEK,30.53741031945242,1.7518958694731097,BASE_HAWKISH,True,False
2025-03-31,GBPUSD,GBP,USD,-10.43056888982008,-5.836004517949405,BASE_DOVISH,True,False
2025-03-31,NZDNOK,NZD,NOK,-16.24400240628495,-20.413940434735387,BASE_DOVISH,True,False
2025-03-31,NOKSEK,NOK,SEK,30.856431248518867,15.500608597757427,BASE_HAWKISH,True,False
2025-03-31,USDNOK,USD,NOK,10.111547960753633,-7.9127082103349125,TRANSITION,False,False
2025-03-31,NZDSEK,NZD,SEK,14.612428842233918,-4.91333183697796,TRANSITION,False,False
2025-03-31,NZDUSD,NZD,USD,-26.355550367038582,-12.501232224400475,BASE_DOVISH,True,False
2025-03-31,USDSEK,USD,SEK,40.9679792092725,7.587900387422515,BASE_HAWKISH,True,False
